trip_id,arrival_time,departure_time,stop_id,stop_sequence
metro_trip_00159,11:47:09,11:47:34,metro_stop_060,24
metro_trip_00159,11:53:55,11:54:20,metro_stop_061,25
metro_trip_00159,11:57:31,11:57:56,metro_stop_062,26
metro_trip_00159,12:01:07,12:01:32,metro_stop_063,27
metro_trip_00159,12:04:03,12:04:28,metro_stop_064,28
metro_trip_00159,12:06:59,12:07:24,metro_stop_065,29
metro_trip_00159,12:09:55,12:10:20,metro_stop_066,30
metro_trip_00159,12:12:51,12:13:16,metro_stop_067,31
metro_trip_00159,12:15:47,12:15:47,metro_stop_068,32
metro_trip_00160,11:20:00,11:20:25,metro_stop_038,1
metro_trip_00160,11:21:29,11:21:54,metro_stop_039,2
metro_trip_00160,11:22:58,11:23:23,metro_stop_040,3
metro_trip_00160,11:24:27,11:24:52,metro_stop_041,4
metro_trip_00160,11:26:42,11:27:07,metro_stop_042,5
metro_trip_00160,11:28:57,11:29:22,metro_stop_043,6
metro_trip_00160,11:31:12,11:31:37,metro_stop_044,7
metro_trip_00160,11:33:27,11:33:52,metro_stop_045,8
metro_trip_00160,11:35:42,11:36:07,metro_stop_046,9
metro_trip_00160,11:37:57,11:38:22,metro_stop_047,10
metro_trip_00160,11:39:41,11:40:06,metro_stop_048,11
metro_trip_00160,11:41:25,11:41:50,metro_stop_049,12
metro_trip_00160,11:43:09,11:43:34,metro_stop_050,13
metro_trip_00160,11:44:53,11:45:18,metro_stop_051,14
metro_trip_00160,11:46:37,11:47:02,metro_stop_052,15
metro_trip_00160,11:48:21,11:48:46,metro_stop_053,16
metro_trip_00160,11:51:41,11:52:06,metro_stop_014,17
metro_trip_00160,11:53:34,11:53:59,metro_stop_054,18
metro_trip_00160,11:55:27,11:55:52,metro_stop_055,19
metro_trip_00160,11:57:20,11:57:45,metro_stop_056,20
metro_trip_00160,11:59:13,11:59:38,metro_stop_057,21
metro_trip_00160,12:01:31,12:01:56,metro_stop_058,22
metro_trip_00160,12:03:49,12:04:14,metro_stop_059,23
metro_trip_00160,12:07:09,12:07:34,metro_stop_060,24
metro_trip_00160,12:13:55,12:14:20,metro_stop_061,25
metro_trip_00160,12:17:31,12:17:56,metro_stop_062,26
metro_trip_00160,12:21:07,12:21:32,metro_stop_063,27
metro_trip_00160,12:24:03,12:24:28,metro_stop_064,28
metro_trip_00160,12:26:59,12:27:24,metro_stop_065,29
metro_trip_00160,12:29:55,12:30:20,metro_stop_066,30
metro_trip_00160,12:32:51,12:33:16,metro_stop_067,31
metro_trip_00160,12:35:47,12:35:47,metro_stop_068,32
metro_trip_00161,11:40:00,11:40:25,metro_stop_038,1
metro_trip_00161,11:41:29,11:41:54,metro_stop_039,2
metro_trip_00161,11:42:58,11:43:23,metro_stop_040,3
metro_trip_00161,11:44:27,11:44:52,metro_stop_041,4
metro_trip_00161,11:46:42,11:47:07,metro_stop_042,5
metro_trip_00161,11:48:57,11:49:22,metro_stop_043,6
metro_trip_00161,11:51:12,11:51:37,metro_stop_044,7
metro_trip_00161,11:53:27,11:53:52,metro_stop_045,8
metro_trip_00161,11:55:42,11:56:07,metro_stop_046,9
metro_trip_00161,11:57:57,11:58:22,metro_stop_047,10
metro_trip_00161,11:59:41,12:00:06,metro_stop_048,11
metro_trip_00161,12:01:25,12:01:50,metro_stop_049,12
metro_trip_00161,12:03:09,12:03:34,metro_stop_050,13
metro_trip_00161,12:04:53,12:05:18,metro_stop_051,14
metro_trip_00161,12:06:37,12:07:02,metro_stop_052,15
metro_trip_00161,12:08:21,12:08:46,metro_stop_053,16
metro_trip_00161,12:11:41,12:12:06,metro_stop_014,17
metro_trip_00161,12:13:34,12:13:59,metro_stop_054,18
metro_trip_00161,12:15:27,12:15:52,metro_stop_055,19
metro_trip_00161,12:17:20,12:17:45,metro_stop_056,20
metro_trip_00161,12:19:13,12:19:38,metro_stop_057,21
metro_trip_00161,12:21:31,12:21:56,metro_stop_058,22
metro_trip_00161,12:23:49,12:24:14,metro_stop_059,23
metro_trip_00161,12:27:09,12:27:34,metro_stop_060,24
metro_trip_00161,12:33:55,12:34:20,metro_stop_061,25
metro_trip_00161,12:37:31,12:37:56,metro_stop_062,26
metro_trip_00161,12:41:07,12:41:32,metro_stop_063,27
metro_trip_00161,12:44:03,12:44:28,metro_stop_064,28
metro_trip_00161,12:46:59,12:47:24,metro_stop_065,29
metro_trip_00161,12:49:55,12:50:20,metro_stop_066,30
metro_trip_00161,12:52:51,12:53:16,metro_stop_067,31
metro_trip_00161,12:55:47,12:55:47,metro_stop_068,32
metro_trip_00162,12:00:00,12:00:25,metro_stop_038,1
metro_trip_00162,12:01:29,12:01:54,metro_stop_039,2
metro_trip_00162,12:02:58,12:03:23,metro_stop_040,3
metro_trip_00162,12:04:27,12:04:52,metro_stop_041,4
metro_trip_00162,12:06:42,12:07:07,metro_stop_042,5
metro_trip_00162,12:08:57,12:09:22,metro_stop_043,6
metro_trip_00162,12:11:12,12:11:37,metro_stop_044,7
metro_trip_00162,12:13:27,12:13:52,metro_stop_045,8
metro_trip_00162,12:15:42,12:16:07,metro_stop_046,9
metro_trip_00162,12:17:57,12:18:22,metro_stop_047,10
metro_trip_00162,12:19:41,12:20:06,metro_stop_048,11
metro_trip_00162,12:21:25,12:21:50,metro_stop_049,12
metro_trip_00162,12:23:09,12:23:34,metro_stop_050,13
metro_trip_00162,12:24:53,12:25:18,metro_stop_051,14
metro_trip_00162,12:26:37,12:27:02,metro_stop_052,15
metro_trip_00162,12:28:21,12:28:46,metro_stop_053,16
metro_trip_00162,12:31:41,12:32:06,metro_stop_014,17
metro_trip_00162,12:33:34,12:33:59,metro_stop_054,18
metro_trip_00162,12:35:27,12:35:52,metro_stop_055,19
metro_trip_00162,12:37:20,12:37:45,metro_stop_056,20
metro_trip_00162,12:39:13,12:39:38,metro_stop_057,21
metro_trip_00162,12:41:31,12:41:56,metro_stop_058,22
metro_trip_00162,12:43:49,12:44:14,metro_stop_059,23
metro_trip_00162,12:47:09,12:47:34,metro_stop_060,24
metro_trip_00162,12:53:55,12:54:20,metro_stop_061,25
metro_trip_00162,12:57:31,12:57:56,metro_stop_062,26
metro_trip_00162,13:01:07,13:01:32,metro_stop_063,27
metro_trip_00162,13:04:03,13:04:28,metro_stop_064,28
metro_trip_00162,13:06:59,13:07:24,metro_stop_065,29
metro_trip_00162,13:09:55,13:10:20,metro_stop_066,30
metro_trip_00162,13:12:51,13:13:16,metro_stop_067,31
metro_trip_00162,13:15:47,13:15:47,metro_stop_068,32
metro_trip_00163,12:20:00,12:20:25,metro_stop_038,1
metro_trip_00163,12:21:29,12:21:54,metro_stop_039,2
metro_trip_00163,12:22:58,12:23:23,metro_stop_040,3
metro_trip_00163,12:24:27,12:24:52,metro_stop_041,4
metro_trip_00163,12:26:42,12:27:07,metro_stop_042,5
metro_trip_00163,12:28:57,12:29:22,metro_stop_043,6
metro_trip_00163,12:31:12,12:31:37,metro_stop_044,7
metro_trip_00163,12:33:27,12:33:52,metro_stop_045,8
metro_trip_00163,12:35:42,12:36:07,metro_stop_046,9
metro_trip_00163,12:37:57,12:38:22,metro_stop_047,10
metro_trip_00163,12:39:41,12:40:06,metro_stop_048,11
metro_trip_00163,12:41:25,12:41:50,metro_stop_049,12
metro_trip_00163,12:43:09,12:43:34,metro_stop_050,13
metro_trip_00163,12:44:53,12:45:18,metro_stop_051,14
metro_trip_00163,12:46:37,12:47:02,metro_stop_052,15
metro_trip_00163,12:48:21,12:48:46,metro_stop_053,16
metro_trip_00163,12:51:41,12:52:06,metro_stop_014,17
metro_trip_00163,12:53:34,12:53:59,metro_stop_054,18
metro_trip_00163,12:55:27,12:55:52,metro_stop_055,19
metro_trip_00163,12:57:20,12:57:45,metro_stop_056,20
metro_trip_00163,12:59:13,12:59:38,metro_stop_057,21
metro_trip_00163,13:01:31,13:01:56,metro_stop_058,22
metro_trip_00163,13:03:49,13:04:14,metro_stop_059,23
metro_trip_00163,13:07:09,13:07:34,metro_stop_060,24
metro_trip_00163,13:13:55,13:14:20,metro_stop_061,25
metro_trip_00163,13:17:31,13:17:56,metro_stop_062,26
metro_trip_00163,13:21:07,13:21:32,metro_stop_063,27
metro_trip_00163,13:24:03,13:24:28,metro_stop_064,28
metro_trip_00163,13:26:59,13:27:24,metro_stop_065,29
metro_trip_00163,13:29:55,13:30:20,metro_stop_066,30
metro_trip_00163,13:32:51,13:33:16,metro_stop_067,31
metro_trip_00163,13:35:47,13:35:47,metro_stop_068,32
metro_trip_00164,12:40:00,12:40:25,metro_stop_038,1
metro_trip_00164,12:41:29,12:41:54,metro_stop_039,2
metro_trip_00164,12:42:58,12:43:23,metro_stop_040,3
metro_trip_00164,12:44:27,12:44:52,metro_stop_041,4
metro_trip_00164,12:46:42,12:47:07,metro_stop_042,5
metro_trip_00164,12:48:57,12:49:22,metro_stop_043,6
metro_trip_00164,12:51:12,12:51:37,metro_stop_044,7
metro_trip_00164,12:53:27,12:53:52,metro_stop_045,8
metro_trip_00164,12:55:42,12:56:07,metro_stop_046,9
metro_trip_00164,12:57:57,12:58:22,metro_stop_047,10
metro_trip_00164,12:59:41,13:00:06,metro_stop_048,11
metro_trip_00164,13:01:25,13:01:50,metro_stop_049,12
metro_trip_00164,13:03:09,13:03:34,metro_stop_050,13
metro_trip_00164,13:04:53,13:05:18,metro_stop_051,14
metro_trip_00164,13:06:37,13:07:02,metro_stop_052,15
metro_trip_00164,13:08:21,13:08:46,metro_stop_053,16
metro_trip_00164,13:11:41,13:12:06,metro_stop_014,17
metro_trip_00164,13:13:34,13:13:59,metro_stop_054,18
metro_trip_00164,13:15:27,13:15:52,metro_stop_055,19
metro_trip_00164,13:17:20,13:17:45,metro_stop_056,20
metro_trip_00164,13:19:13,13:19:38,metro_stop_057,21
metro_trip_00164,13:21:31,13:21:56,metro_stop_058,22
metro_trip_00164,13:23:49,13:24:14,metro_stop_059,23
metro_trip_00164,13:27:09,13:27:34,metro_stop_060,24
metro_trip_00164,13:33:55,13:34:20,metro_stop_061,25
metro_trip_00164,13:37:31,13:37:56,metro_stop_062,26
metro_trip_00164,13:41:07,13:41:32,metro_stop_063,27
metro_trip_00164,13:44:03,13:44:28,metro_stop_064,28
metro_trip_00164,13:46:59,13:47:24,metro_stop_065,29
metro_trip_00164,13:49:55,13:50:20,metro_stop_066,30
metro_trip_00164,13:52:51,13:53:16,metro_stop_067,31
metro_trip_00164,13:55:47,13:55:47,metro_stop_068,32
metro_trip_00165,13:00:00,13:00:25,metro_stop_038,1
metro_trip_00165,13:01:29,13:01:54,metro_stop_039,2
metro_trip_00165,13:02:58,13:03:23,metro_stop_040,3
metro_trip_00165,13:04:27,13:04:52,metro_stop_041,4
metro_trip_00165,13:06:42,13:07:07,metro_stop_042,5
metro_trip_00165,13:08:57,13:09:22,metro_stop_043,6
metro_trip_00165,13:11:12,13:11:37,metro_stop_044,7
metro_trip_00165,13:13:27,13:13:52,metro_stop_045,8
metro_trip_00165,13:15:42,13:16:07,metro_stop_046,9
metro_trip_00165,13:17:57,13:18:22,metro_stop_047,10
metro_trip_00165,13:19:41,13:20:06,metro_stop_048,11
metro_trip_00165,13:21:25,13:21:50,metro_stop_049,12
metro_trip_00165,13:23:09,13:23:34,metro_stop_050,13
metro_trip_00165,13:24:53,13:25:18,metro_stop_051,14
metro_trip_00165,13:26:37,13:27:02,metro_stop_052,15
metro_trip_00165,13:28:21,13:28:46,metro_stop_053,16
metro_trip_00165,13:31:41,13:32:06,metro_stop_014,17
metro_trip_00165,13:33:34,13:33:59,metro_stop_054,18
metro_trip_00165,13:35:27,13:35:52,metro_stop_055,19
metro_trip_00165,13:37:20,13:37:45,metro_stop_056,20
metro_trip_00165,13:39:13,13:39:38,metro_stop_057,21
metro_trip_00165,13:41:31,13:41:56,metro_stop_058,22
metro_trip_00165,13:43:49,13:44:14,metro_stop_059,23
metro_trip_00165,13:47:09,13:47:34,metro_stop_060,24
metro_trip_00165,13:53:55,13:54:20,metro_stop_061,25
metro_trip_00165,13:57:31,13:57:56,metro_stop_062,26
metro_trip_00165,14:01:07,14:01:32,metro_stop_063,27
metro_trip_00165,14:04:03,14:04:28,metro_stop_064,28
metro_trip_00165,14:06:59,14:07:24,metro_stop_065,29
metro_trip_00165,14:09:55,14:10:20,metro_stop_066,30
metro_trip_00165,14:12:51,14:13:16,metro_stop_067,31
metro_trip_00165,14:15:47,14:15:47,metro_stop_068,32
metro_trip_00166,13:20:00,13:20:25,metro_stop_038,1
metro_trip_00166,13:21:29,13:21:54,metro_stop_039,2
metro_trip_00166,13:22:58,13:23:23,metro_stop_040,3
metro_trip_00166,13:24:27,13:24:52,metro_stop_041,4
metro_trip_00166,13:26:42,13:27:07,metro_stop_042,5
metro_trip_00166,13:28:57,13:29:22,metro_stop_043,6
metro_trip_00166,13:31:12,13:31:37,metro_stop_044,7
metro_trip_00166,13:33:27,13:33:52,metro_stop_045,8
metro_trip_00166,13:35:42,13:36:07,metro_stop_046,9
metro_trip_00166,13:37:57,13:38:22,metro_stop_047,10
metro_trip_00166,13:39:41,13:40:06,metro_stop_048,11
metro_trip_00166,13:41:25,13:41:50,metro_stop_049,12
metro_trip_00166,13:43:09,13:43:34,metro_stop_050,13
metro_trip_00166,13:44:53,13:45:18,metro_stop_051,14
metro_trip_00166,13:46:37,13:47:02,metro_stop_052,15
metro_trip_00166,13:48:21,13:48:46,metro_stop_053,16
metro_trip_00166,13:51:41,13:52:06,metro_stop_014,17
metro_trip_00166,13:53:34,13:53:59,metro_stop_054,18
metro_trip_00166,13:55:27,13:55:52,metro_stop_055,19
metro_trip_00166,13:57:20,13:57:45,metro_stop_056,20
metro_trip_00166,13:59:13,13:59:38,metro_stop_057,21
metro_trip_00166,14:01:31,14:01:56,metro_stop_058,22
metro_trip_00166,14:03:49,14:04:14,metro_stop_059,23
metro_trip_00166,14:07:09,14:07:34,metro_stop_060,24
metro_trip_00166,14:13:55,14:14:20,metro_stop_061,25
metro_trip_00166,14:17:31,14:17:56,metro_stop_062,26
metro_trip_00166,14:21:07,14:21:32,metro_stop_063,27
metro_trip_00166,14:24:03,14:24:28,metro_stop_064,28
metro_trip_00166,14:26:59,14:27:24,metro_stop_065,29
metro_trip_00166,14:29:55,14:30:20,metro_stop_066,30
metro_trip_00166,14:32:51,14:33:16,metro_stop_067,31
metro_trip_00166,14:35:47,14:35:47,metro_stop_068,32
metro_trip_00167,13:40:00,13:40:25,metro_stop_038,1
metro_trip_00167,13:41:29,13:41:54,metro_stop_039,2
metro_trip_00167,13:42:58,13:43:23,metro_stop_040,3
metro_trip_00167,13:44:27,13:44:52,metro_stop_041,4
metro_trip_00167,13:46:42,13:47:07,metro_stop_042,5
metro_trip_00167,13:48:57,13:49:22,metro_stop_043,6
metro_trip_00167,13:51:12,13:51:37,metro_stop_044,7
metro_trip_00167,13:53:27,13:53:52,metro_stop_045,8
metro_trip_00167,13:55:42,13:56:07,metro_stop_046,9
metro_trip_00167,13:57:57,13:58:22,metro_stop_047,10
metro_trip_00167,13:59:41,14:00:06,metro_stop_048,11
metro_trip_00167,14:01:25,14:01:50,metro_stop_049,12
metro_trip_00167,14:03:09,14:03:34,metro_stop_050,13
metro_trip_00167,14:04:53,14:05:18,metro_stop_051,14
metro_trip_00167,14:06:37,14:07:02,metro_stop_052,15
metro_trip_00167,14:08:21,14:08:46,metro_stop_053,16
metro_trip_00167,14:11:41,14:12:06,metro_stop_014,17
metro_trip_00167,14:13:34,14:13:59,metro_stop_054,18
metro_trip_00167,14:15:27,14:15:52,metro_stop_055,19
metro_trip_00167,14:17:20,14:17:45,metro_stop_056,20
metro_trip_00167,14:19:13,14:19:38,metro_stop_057,21
metro_trip_00167,14:21:31,14:21:56,metro_stop_058,22
metro_trip_00167,14:23:49,14:24:14,metro_stop_059,23
metro_trip_00167,14:27:09,14:27:34,metro_stop_060,24
metro_trip_00167,14:33:55,14:34:20,metro_stop_061,25
metro_trip_00167,14:37:31,14:37:56,metro_stop_062,26
metro_trip_00167,14:41:07,14:41:32,metro_stop_063,27
metro_trip_00167,14:44:03,14:44:28,metro_stop_064,28
metro_trip_00167,14:46:59,14:47:24,metro_stop_065,29
metro_trip_00167,14:49:55,14:50:20,metro_stop_066,30
metro_trip_00167,14:52:51,14:53:16,metro_stop_067,31
metro_trip_00167,14:55:47,14:55:47,metro_stop_068,32
metro_trip_00168,14:00:00,14:00:25,metro_stop_038,1
metro_trip_00168,14:01:29,14:01:54,metro_stop_039,2
metro_trip_00168,14:02:58,14:03:23,metro_stop_040,3
metro_trip_00168,14:04:27,14:04:52,metro_stop_041,4
metro_trip_00168,14:06:42,14:07:07,metro_stop_042,5
metro_trip_00168,14:08:57,14:09:22,metro_stop_043,6
metro_trip_00168,14:11:12,14:11:37,metro_stop_044,7
metro_trip_00168,14:13:27,14:13:52,metro_stop_045,8
metro_trip_00168,14:15:42,14:16:07,metro_stop_046,9
metro_trip_00168,14:17:57,14:18:22,metro_stop_047,10
metro_trip_00168,14:19:41,14:20:06,metro_stop_048,11
metro_trip_00168,14:21:25,14:21:50,metro_stop_049,12
metro_trip_00168,14:23:09,14:23:34,metro_stop_050,13
metro_trip_00168,14:24:53,14:25:18,metro_stop_051,14
metro_trip_00168,14:26:37,14:27:02,metro_stop_052,15
metro_trip_00168,14:28:21,14:28:46,metro_stop_053,16
metro_trip_00168,14:31:41,14:32:06,metro_stop_014,17
metro_trip_00168,14:33:34,14:33:59,metro_stop_054,18
metro_trip_00168,14:35:27,14:35:52,metro_stop_055,19
metro_trip_00168,14:37:20,14:37:45,metro_stop_056,20
metro_trip_00168,14:39:13,14:39:38,metro_stop_057,21
metro_trip_00168,14:41:31,14:41:56,metro_stop_058,22
metro_trip_00168,14:43:49,14:44:14,metro_stop_059,23
metro_trip_00168,14:47:09,14:47:34,metro_stop_060,24
metro_trip_00168,14:53:55,14:54:20,metro_stop_061,25
metro_trip_00168,14:57:31,14:57:56,metro_stop_062,26
metro_trip_00168,15:01:07,15:01:32,metro_stop_063,27
metro_trip_00168,15:04:03,15:04:28,metro_stop_064,28
metro_trip_00168,15:06:59,15:07:24,metro_stop_065,29
metro_trip_00168,15:09:55,15:10:20,metro_stop_066,30
metro_trip_00168,15:12:51,15:13:16,metro_stop_067,31
metro_trip_00168,15:15:47,15:15:47,metro_stop_068,32
metro_trip_00169,14:20:00,14:20:25,metro_stop_038,1
metro_trip_00169,14:21:29,14:21:54,metro_stop_039,2
metro_trip_00169,14:22:58,14:23:23,metro_stop_040,3
metro_trip_00169,14:24:27,14:24:52,metro_stop_041,4
metro_trip_00169,14:26:42,14:27:07,metro_stop_042,5
metro_trip_00169,14:28:57,14:29:22,metro_stop_043,6
metro_trip_00169,14:31:12,14:31:37,metro_stop_044,7
metro_trip_00169,14:33:27,14:33:52,metro_stop_045,8
metro_trip_00169,14:35:42,14:36:07,metro_stop_046,9
metro_trip_00169,14:37:57,14:38:22,metro_stop_047,10
metro_trip_00169,14:39:41,14:40:06,metro_stop_048,11
metro_trip_00169,14:41:25,14:41:50,metro_stop_049,12
metro_trip_00169,14:43:09,14:43:34,metro_stop_050,13
metro_trip_00169,14:44:53,14:45:18,metro_stop_051,14
metro_trip_00169,14:46:37,14:47:02,metro_stop_052,15
metro_trip_00169,14:48:21,14:48:46,metro_stop_053,16
metro_trip_00169,14:51:41,14:52:06,metro_stop_014,17
metro_trip_00169,14:53:34,14:53:59,metro_stop_054,18
metro_trip_00169,14:55:27,14:55:52,metro_stop_055,19
metro_trip_00169,14:57:20,14:57:45,metro_stop_056,20
metro_trip_00169,14:59:13,14:59:38,metro_stop_057,21
metro_trip_00169,15:01:31,15:01:56,metro_stop_058,22
metro_trip_00169,15:03:49,15:04:14,metro_stop_059,23
metro_trip_00169,15:07:09,15:07:34,metro_stop_060,24
metro_trip_00169,15:13:55,15:14:20,metro_stop_061,25
metro_trip_00169,15:17:31,15:17:56,metro_stop_062,26
metro_trip_00169,15:21:07,15:21:32,metro_stop_063,27
metro_trip_00169,15:24:03,15:24:28,metro_stop_064,28
metro_trip_00169,15:26:59,15:27:24,metro_stop_065,29
metro_trip_00169,15:29:55,15:30:20,metro_stop_066,30
metro_trip_00169,15:32:51,15:33:16,metro_stop_067,31
metro_trip_00169,15:35:47,15:35:47,metro_stop_068,32
metro_trip_00170,14:40:00,14:40:25,metro_stop_038,1
metro_trip_00170,14:41:29,14:41:54,metro_stop_039,2
metro_trip_00170,14:42:58,14:43:23,metro_stop_040,3
metro_trip_00170,14:44:27,14:44:52,metro_stop_041,4
metro_trip_00170,14:46:42,14:47:07,metro_stop_042,5
metro_trip_00170,14:48:57,14:49:22,metro_stop_043,6
metro_trip_00170,14:51:12,14:51:37,metro_stop_044,7
metro_trip_00170,14:53:27,14:53:52,metro_stop_045,8
metro_trip_00170,14:55:42,14:56:07,metro_stop_046,9
metro_trip_00170,14:57:57,14:58:22,metro_stop_047,10
metro_trip_00170,14:59:41,15:00:06,metro_stop_048,11
metro_trip_00170,15:01:25,15:01:50,metro_stop_049,12
metro_trip_00170,15:03:09,15:03:34,metro_stop_050,13
metro_trip_00170,15:04:53,15:05:18,metro_stop_051,14
metro_trip_00170,15:06:37,15:07:02,metro_stop_052,15
metro_trip_00170,15:08:21,15:08:46,metro_stop_053,16
metro_trip_00170,15:11:41,15:12:06,metro_stop_014,17
metro_trip_00170,15:13:34,15:13:59,metro_stop_054,18
metro_trip_00170,15:15:27,15:15:52,metro_stop_055,19
metro_trip_00170,15:17:20,15:17:45,metro_stop_056,20
metro_trip_00170,15:19:13,15:19:38,metro_stop_057,21
metro_trip_00170,15:21:31,15:21:56,metro_stop_058,22
metro_trip_00170,15:23:49,15:24:14,metro_stop_059,23
metro_trip_00170,15:27:09,15:27:34,metro_stop_060,24
metro_trip_00170,15:33:55,15:34:20,metro_stop_061,25
metro_trip_00170,15:37:31,15:37:56,metro_stop_062,26
metro_trip_00170,15:41:07,15:41:32,metro_stop_063,27
metro_trip_00170,15:44:03,15:44:28,metro_stop_064,28
metro_trip_00170,15:46:59,15:47:24,metro_stop_065,29
metro_trip_00170,15:49:55,15:50:20,metro_stop_066,30
metro_trip_00170,15:52:51,15:53:16,metro_stop_067,31
metro_trip_00170,15:55:47,15:55:47,metro_stop_068,32
metro_trip_00171,15:00:00,15:00:25,metro_stop_038,1
metro_trip_00171,15:01:29,15:01:54,metro_stop_039,2
metro_trip_00171,15:02:58,15:03:23,metro_stop_040,3
metro_trip_00171,15:04:27,15:04:52,metro_stop_041,4
metro_trip_00171,15:06:42,15:07:07,metro_stop_042,5
metro_trip_00171,15:08:57,15:09:22,metro_stop_043,6
metro_trip_00171,15:11:12,15:11:37,metro_stop_044,7
metro_trip_00171,15:13:27,15:13:52,metro_stop_045,8
metro_trip_00171,15:15:42,15:16:07,metro_stop_046,9
metro_trip_00171,15:17:57,15:18:22,metro_stop_047,10
metro_trip_00171,15:19:41,15:20:06,metro_stop_048,11
metro_trip_00171,15:21:25,15:21:50,metro_stop_049,12
metro_trip_00171,15:23:09,15:23:34,metro_stop_050,13
metro_trip_00171,15:24:53,15:25:18,metro_stop_051,14
metro_trip_00171,15:26:37,15:27:02,metro_stop_052,15
metro_trip_00171,15:28:21,15:28:46,metro_stop_053,16
metro_trip_00171,15:31:41,15:32:06,metro_stop_014,17
metro_trip_00171,15:33:34,15:33:59,metro_stop_054,18
metro_trip_00171,15:35:27,15:35:52,metro_stop_055,19
metro_trip_00171,15:37:20,15:37:45,metro_stop_056,20
metro_trip_00171,15:39:13,15:39:38,metro_stop_057,21
metro_trip_00171,15:41:31,15:41:56,metro_stop_058,22
metro_trip_00171,15:43:49,15:44:14,metro_stop_059,23
metro_trip_00171,15:47:09,15:47:34,metro_stop_060,24
metro_trip_00171,15:53:55,15:54:20,metro_stop_061,25
metro_trip_00171,15:57:31,15:57:56,metro_stop_062,26
metro_trip_00171,16:01:07,16:01:32,metro_stop_063,27
metro_trip_00171,16:04:03,16:04:28,metro_stop_064,28
metro_trip_00171,16:06:59,16:07:24,metro_stop_065,29
metro_trip_00171,16:09:55,16:10:20,metro_stop_066,30
metro_trip_00171,16:12:51,16:13:16,metro_stop_067,31
metro_trip_00171,16:15:47,16:15:47,metro_stop_068,32
metro_trip_00172,15:20:00,15:20:25,metro_stop_038,1
metro_trip_00172,15:21:29,15:21:54,metro_stop_039,2
metro_trip_00172,15:22:58,15:23:23,metro_stop_040,3
metro_trip_00172,15:24:27,15:24:52,metro_stop_041,4
metro_trip_00172,15:26:42,15:27:07,metro_stop_042,5
metro_trip_00172,15:28:57,15:29:22,metro_stop_043,6
metro_trip_00172,15:31:12,15:31:37,metro_stop_044,7
metro_trip_00172,15:33:27,15:33:52,metro_stop_045,8
metro_trip_00172,15:35:42,15:36:07,metro_stop_046,9
metro_trip_00172,15:37:57,15:38:22,metro_stop_047,10
metro_trip_00172,15:39:41,15:40:06,metro_stop_048,11
metro_trip_00172,15:41:25,15:41:50,metro_stop_049,12
metro_trip_00172,15:43:09,15:43:34,metro_stop_050,13
metro_trip_00172,15:44:53,15:45:18,metro_stop_051,14
metro_trip_00172,15:46:37,15:47:02,metro_stop_052,15
metro_trip_00172,15:48:21,15:48:46,metro_stop_053,16
metro_trip_00172,15:51:41,15:52:06,metro_stop_014,17
metro_trip_00172,15:53:34,15:53:59,metro_stop_054,18
metro_trip_00172,15:55:27,15:55:52,metro_stop_055,19
metro_trip_00172,15:57:20,15:57:45,metro_stop_056,20
metro_trip_00172,15:59:13,15:59:38,metro_stop_057,21
metro_trip_00172,16:01:31,16:01:56,metro_stop_058,22
metro_trip_00172,16:03:49,16:04:14,metro_stop_059,23
metro_trip_00172,16:07:09,16:07:34,metro_stop_060,24
metro_trip_00172,16:13:55,16:14:20,metro_stop_061,25
metro_trip_00172,16:17:31,16:17:56,metro_stop_062,26
metro_trip_00172,16:21:07,16:21:32,metro_stop_063,27
metro_trip_00172,16:24:03,16:24:28,metro_stop_064,28
metro_trip_00172,16:26:59,16:27:24,metro_stop_065,29
metro_trip_00172,16:29:55,16:30:20,metro_stop_066,30
metro_trip_00172,16:32:51,16:33:16,metro_stop_067,31
metro_trip_00172,16:35:47,16:35:47,metro_stop_068,32
metro_trip_00173,15:40:00,15:40:25,metro_stop_038,1
metro_trip_00173,15:41:29,15:41:54,metro_stop_039,2
metro_trip_00173,15:42:58,15:43:23,metro_stop_040,3
metro_trip_00173,15:44:27,15:44:52,metro_stop_041,4
metro_trip_00173,15:46:42,15:47:07,metro_stop_042,5
metro_trip_00173,15:48:57,15:49:22,metro_stop_043,6
metro_trip_00173,15:51:12,15:51:37,metro_stop_044,7
metro_trip_00173,15:53:27,15:53:52,metro_stop_045,8
metro_trip_00173,15:55:42,15:56:07,metro_stop_046,9
metro_trip_00173,15:57:57,15:58:22,metro_stop_047,10
metro_trip_00173,15:59:41,16:00:06,metro_stop_048,11
metro_trip_00173,16:01:25,16:01:50,metro_stop_049,12
metro_trip_00173,16:03:09,16:03:34,metro_stop_050,13
metro_trip_00173,16:04:53,16:05:18,metro_stop_051,14
metro_trip_00173,16:06:37,16:07:02,metro_stop_052,15
metro_trip_00173,16:08:21,16:08:46,metro_stop_053,16
metro_trip_00173,16:11:41,16:12:06,metro_stop_014,17
metro_trip_00173,16:13:34,16:13:59,metro_stop_054,18
metro_trip_00173,16:15:27,16:15:52,metro_stop_055,19
metro_trip_00173,16:17:20,16:17:45,metro_stop_056,20
metro_trip_00173,16:19:13,16:19:38,metro_stop_057,21
metro_trip_00173,16:21:31,16:21:56,metro_stop_058,22
metro_trip_00173,16:23:49,16:24:14,metro_stop_059,23
metro_trip_00173,16:27:09,16:27:34,metro_stop_060,24
metro_trip_00173,16:33:55,16:34:20,metro_stop_061,25
