num_transfers,total_scheduled_time,total_actual_time,min_buffer,pct_bus,hour,day_of_week,missed_connection,deadline_slack,reached_on_time
8,4007.3228893174173,5935.872083175006,0.23218899876755264,0.6666666666666666,18,3,False,1.4127062085660194,0
4,4906.841922591217,5907.6758091947695,49.76869632914,0.675,6,1,False,1.2544019563023787,1
4,5673.510541737856,8469.907436236404,-1021.4168075475548,0.5,16,0,True,1.1863915229772841,0
6,4323.093573347756,5991.090033875972,-353.3874586257297,0.8125,13,5,True,1.208032648854603,0
0,5197.0,5847.028090085443,999.0,1.0,11,4,False,1.4319635863569247,1
3,1814.6176580154695,3011.314445326437,49.54375617780053,0.6,22,4,False,1.2897276879487276,0
0,3249.0,3870.3127347588697,999.0,1.0,8,0,False,1.2383442332262118,1
0,5680.0,8321.39948316515,999.0,1.0,15,3,False,1.4477003969283821,0
8,4081.9189022575915,7033.661812089384,-112.3678526341941,0.6896551724137931,17,0,False,1.3137550606118826,0
10,13847.946302017122,14843.435517429798,-58.62309238265435,0.7954545454545454,19,0,False,1.400400102497267,1
3,1282.921895138746,1292.594249587318,69.0,0.5714285714285714,10,6,False,1.2978292101556836,1
0,5123.0,7282.146055282762,999.0,1.0,15,4,False,1.3308717229521156,0
0,5628.0,7954.942891759563,999.0,1.0,18,4,False,1.354402148086774,0
0,3214.0,8807.680591975279,999.0,1.0,6,1,False,1.3926952799729806,0
0,4494.0,8652.244603461375,999.0,1.0,21,3,False,1.0578016883576205,0
6,7712.457149405801,11109.32982407971,12.0,0.673469387755102,12,5,False,1.0409626981625222,0
0,6871.0,8769.493937741245,999.0,1.0,19,1,False,1.2833332822911654,1
4,2407.454140094987,2845.9391302915733,-0.5023429190113298,0.6923076923076923,6,0,False,1.4231847900583028,1
4,2321.499528711112,4680.9384133888225,31.77294643567951,0.6296296296296297,8,1,False,1.2734478302402334,0
0,3972.0,5569.279290783296,999.0,1.0,19,2,False,1.1407316778572194,0
6,4651.0038807282235,7958.193592061961,12.0,0.7872340425531915,13,5,False,1.3153705400342899,0
0,4856.0,6414.678996071657,999.0,1.0,11,2,False,1.1208442935634717,0
0,5489.0,7849.869520955342,999.0,1.0,12,3,False,1.0875756578987492,0
6,6407.093573347755,10022.290551478744,11.0,0.8666666666666667,17,3,False,1.0924000895384651,0
8,5819.9973656169295,6523.978007925112,-91.63383165849808,0.25925925925925924,16,3,False,1.2504867161011184,1
6,3422.3664957466976,4421.41455336682,11.0,0.7692307692307693,6,0,False,1.1987456144358895,0
8,5820.249475855581,8594.570154969557,-67.08326558231929,0.8205128205128205,22,4,False,1.4799373483475584,1
0,1721.0,3576.510754508809,999.0,1.0,8,2,False,1.2512225704944755,0
5,4569.083566973754,7311.777066362198,-252.40725033637614,0.5675675675675675,15,2,False,1.391306243535645,0
2,2888.330773117456,4544.2136118929875,-193.56879724541676,0.7916666666666666,17,6,False,1.009782890815833,0
2,3088.6286490381885,3514.62093137405,103.73356631744096,0.9259259259259259,8,0,False,1.1490938819330176,1
8,11474.318806799605,14311.498082020007,22.0,0.6956521739130435,8,4,False,1.111296773153306,0
4,4662.255944557078,5245.447135653656,-13.134246610622569,0.48,17,6,False,1.059934959838564,0
4,5808.48581786132,6564.823143403375,64.89508272074761,0.8529411764705882,7,0,False,1.1720164298343345,1
7,6630.352837964382,8190.9878549688465,11.0,0.7857142857142857,15,2,False,1.2266884177301323,0
4,3217.5368911349306,5627.37852388215,-400.20546345746453,0.8620689655172413,9,1,True,1.3465392803571952,0
7,3147.9297371600733,3940.463335821882,10.0,0.7083333333333334,16,3,False,1.4197305293970257,1
2,1496.6286490381885,2294.053487195428,103.73356631744096,0.8461538461538461,13,1,False,1.2515426736825706,0
4,3690.903931901278,6976.703247135382,49.54375617780053,0.7222222222222222,22,0,False,1.3517609927371712,0
4,3463.8271696379443,4915.891943880246,59.0,0.8857142857142857,21,5,False,1.160418549528146,0
0,8470.0,11195.005226855148,999.0,1.0,11,3,False,1.2297577527647992,0
0,6404.0,9469.004348005376,999.0,1.0,13,2,False,1.2745245915815846,0
7,4440.092051991598,6140.232633523891,-357.52027176141314,0.4827586206896552,11,6,True,1.1363544313463096,0
8,5428.547811631719,9424.578853058096,-168.30607172956843,0.8043478260869565,11,2,False,1.088347029817971,0
10,3955.844827419806,4715.345547217837,11.0,0.4090909090909091,10,5,False,1.052324353054043,0
0,2977.0,4669.251077567168,999.0,1.0,21,2,False,1.2274655772746037,0
3,3756.808831279346,5441.171672680277,99.3562118083955,0.6666666666666666,14,3,False,1.489748829330766,1
6,5711.172381173539,6496.655847860257,12.0,0.6875,8,2,False,1.2462575214863778,1
0,4113.0,7448.9700589278455,999.0,1.0,13,4,False,1.0620554614989757,0
4,3428.021857172398,6934.997799745998,76.0,0.8518518518518519,22,4,False,1.098668789701009,0
8,7055.438033381965,8175.049240533531,-68.71661148610988,0.5813953488372093,7,2,False,1.1102508670717548,0
8,5526.08473682525,6810.2403744286285,12.0,0.6756756756756757,16,2,False,1.3494231745548007,1
8,2884.801448945729,3415.244618666291,-348.7997159786353,0.5789473684210527,19,5,True,1.0233994066923349,0
4,2936.227700640025,5608.130216105501,19.0,0.9,9,2,False,1.2628727116589442,0
2,8085.62166499618,11050.33726672423,64.89508272074761,0.9512195121951219,15,2,False,1.0199736698809079,0
6,3288.366701785669,6982.084066158234,1.1736105665039815,0.5909090909090909,19,6,False,1.226241474297216,0
2,2981.4601485928733,3614.425621931763,103.73356631744096,0.8888888888888888,17,0,False,1.1364804680761673,0
6,3881.223249837766,5638.992933905668,39.91523358996693,0.7692307692307693,8,4,False,1.45919296312687,1
4,12890.554616860329,14596.139644347615,89.40873935380868,0.46875,17,0,False,1.2564105844907687,1
0,6648.0,9520.995393572392,999.0,1.0,9,5,False,1.4806076759089928,1
4,3764.6664242553657,5766.479909460648,23.681017179776383,0.4375,9,4,False,1.0555259693865835,0
6,8945.505751947247,14627.076027559666,-316.20304439122185,0.9107142857142857,14,0,True,1.1923294639861137,0
4,5504.432352105998,7046.5872229044135,22.0,0.8,19,5,False,1.0603244117037443,0
6,3241.9451005434985,7071.654877635107,22.0,0.8181818181818182,20,1,False,1.4530805429418028,0
6,10678.113600988814,16361.424384672307,-445.6124743276736,0.9,9,0,True,1.2747388746785449,0
4,5351.5413195564515,8133.709847729197,4.646236835703172,0.5,15,6,False,1.3965688554964122,0
8,5935.108463035467,11057.359066514819,-787.9351074861538,0.8181818181818182,22,2,True,1.323865084378956,0
4,2031.777224116067,2337.8875970405566,-62.85812876230341,0.2777777777777778,7,1,False,1.2426219678517367,1
0,2662.0,2775.697008358518,999.0,1.0,6,6,False,1.2364233329111751,1
0,8762.0,13193.748187006535,999.0,1.0,21,6,False,1.336878497555294,0
4,2453.2378711419215,2822.3095292919543,-193.85865429169894,0.2608695652173913,17,6,True,1.2084539161844654,1
8,9371.658803661157,13175.863608371124,10.0,0.873015873015873,17,1,False,1.0389316198200298,0
4,3915.8790925733197,4581.779058875672,58.98400985257212,0.7777777777777778,7,3,False,1.442707377944832,1
0,1757.0,2132.568355928638,999.0,1.0,16,5,False,1.272943265796137,1
6,4877.798391119395,6589.759809628531,44.0,0.7941176470588235,17,1,False,1.4644819489608056,1
4,4509.603696422631,5676.895335328228,49.54375617780053,0.6585365853658537,15,1,False,1.1238449235744234,0
0,2607.0,3108.3138052567447,999.0,1.0,14,6,False,1.0798145226260925,0
0,6452.0,9474.961732015867,999.0,1.0,15,5,False,1.4236210544062182,0
4,8266.40067054083,8770.658355054506,31.77294643567951,0.6666666666666666,9,0,False,1.1764584510841163,1
0,1098.0,2107.2812234050675,999.0,1.0,20,4,False,1.0849572246072379,0
0,5613.0,9106.466778547903,999.0,1.0,22,0,False,1.067030466447151,0
2,6283.327254015479,8624.69557155071,23.681017179776383,0.9285714285714286,6,5,False,1.4146801060405088,1
6,5474.093573347756,7221.638388994444,11.0,0.8064516129032258,17,1,False,1.2789764076873489,0
0,4712.0,7624.117899853693,999.0,1.0,18,0,False,1.4432072735857715,0
6,6283.918064129991,8902.088138242518,-464.92933663327847,0.575,11,0,True,1.42695243416615,1
0,5683.0,7990.951432338594,999.0,1.0,16,4,False,1.2110099606759315,0
4,7285.668029156427,10189.377707383834,31.77294643567951,0.7222222222222222,18,5,False,1.19981478063385,0
10,8624.289710014516,11099.90173662141,-383.1973307358261,0.5217391304347826,9,5,True,1.181475059922867,0
6,6611.638802136838,8964.67008317634,-16.644703304456847,0.7435897435897436,12,0,False,1.4417720073591862,1
4,6433.559795131799,9123.19735977904,-10.249763284353236,0.46808510638297873,15,4,False,1.4526003016184372,1
4,4873.739248460594,7690.7514683560885,84.0,0.8421052631578947,21,0,False,1.291050094841501,0
4,1741.3474425196553,2460.322347474349,38.0,0.7307692307692307,21,5,False,1.346533107116186,0
0,6771.0,11698.165333271756,999.0,1.0,14,2,False,1.1982835329889292,0
4,9976.199065591625,11334.083133465372,88.0,0.8064516129032258,22,1,False,1.0547095533605013,0
0,4409.0,5981.484024266494,999.0,1.0,6,5,False,1.2057302127724643,0
4,5962.667933562023,6673.491665388264,12.872026268890655,0.6666666666666666,6,5,True,1.1251890156728903,1
0,1632.0,2590.8835656369115,999.0,1.0,15,2,False,1.0369280768152165,0
6,3087.20207435937,3850.7532489146975,-28.142697623982826,0.4827586206896552,19,3,False,1.3607365001869618,1
8,7827.846817748365,9592.214327355536,22.0,0.5686274509803921,9,1,False,1.2881967568130617,1
0,6705.0,9677.607919424137,999.0,1.0,13,1,False,1.4522438764934353,1
0,2002.0,5404.1363067972225,999.0,1.0,9,4,False,1.4079120867080717,0
8,3957.586608044273,7515.633294503878,12.0,0.7941176470588235,8,5,False,1.0167679715796258,0
2,8303.099094196483,9766.821954968003,125.0,0.8333333333333334,17,0,False,1.306414440167184,1
0,4567.0,5531.386274608569,999.0,1.0,12,5,False,1.3758025396273899,1
6,10460.047165553815,15788.354184701966,-43.931933043999166,0.8809523809523809,14,3,False,1.3404592972346243,0
0,4630.0,6223.0982918684595,999.0,1.0,8,1,False,1.171967038997331,0
4,3376.668029156427,4339.122210903605,31.77294643567951,0.6153846153846154,17,6,False,1.2685919230986584,0
4,10289.341588369127,14046.116502761546,115.08631049858306,0.6538461538461539,21,1,False,1.29413436360064,0
4,6491.510541737856,9219.04836412123,-11.063982036719551,0.6190476190476191,11,5,False,1.3126102668577815,0
0,6689.0,9319.407205078374,999.0,1.0,12,1,False,1.361100274535455,0
6,4586.409506492815,6835.821065840999,10.0,0.782608695652174,8,1,False,1.1929267219409556,0
0,8004.0,11895.879389932976,999.0,1.0,15,3,False,1.3628489889719775,0
3,3608.8074634576515,3900.7326792061112,76.65470687443015,0.7142857142857143,15,3,False,1.0414176697165656,0
3,3938.7429376514347,4713.785306555066,126.0,0.68,17,6,False,1.0623309461758756,0
2,5885.852961142398,8304.326603454094,-589.1849925846229,0.9130434782608695,11,1,True,1.4952845168581272,1
6,3102.328167117019,3446.660875107974,39.91523358996693,0.25,22,3,False,1.3680499153667902,1
10,12015.3047638991,13255.11937496853,-113.35886296651623,0.6785714285714286,19,2,False,1.3264230677029973,1
0,7017.0,8839.632477549243,999.0,1.0,17,2,False,1.0473907176255122,0
0,6810.0,9148.685597216587,999.0,1.0,6,5,False,1.3048815334705086,0
0,4101.0,6630.086874086458,999.0,1.0,14,0,False,1.1157020023686297,0
4,5940.285639649672,11302.151164344765,-426.9604262599272,0.9344262295081968,7,3,True,1.3836940213731146,0
0,3443.0,7070.814898967303,999.0,1.0,20,4,False,1.1532536615615134,0
0,11045.0,15809.94802892321,999.0,1.0,6,4,False,1.3128755320450454,0
6,5127.113600988814,7581.737744549846,22.0,0.8333333333333334,19,0,False,1.3110052782905819,0
0,2842.0,4094.3144455291294,999.0,1.0,22,3,False,1.0976384673579824,0
2,2943.086310498583,4794.182691348598,115.08631049858306,0.8636363636363636,13,3,False,1.122561344334099,0
2,2967.76869632914,5190.399877242493,49.76869632914,0.9090909090909091,15,3,False,1.1010859111694065,0
0,4784.0,9338.109331957641,999.0,1.0,11,6,False,1.0280953173295884,0
4,3376.981860145975,4768.180302830731,-53.35115803069161,0.72,16,3,False,1.0799035809323587,0
10,6176.107336788833,8537.719847412825,12.0,0.8043478260869565,12,1,False,1.1316698099351976,0
2,7830.327254015479,15146.60791546799,23.681017179776383,0.9615384615384616,10,4,False,1.0342677577113606,0
4,4058.940258223708,5473.402336062303,77.63356068504112,0.75,6,1,False,1.4312991691732857,1
4,3719.306552687896,6404.57808130069,-288.9485495561832,0.8421052631578947,19,1,True,1.295799509650791,0
4,6313.2017802594155,10036.62019085244,64.89508272074761,0.6904761904761905,15,2,False,1.3027833478514772,0
6,9896.626924748733,10685.081883444094,22.0,0.14285714285714285,12,2,True,1.0212427119639573,0
6,3427.2545527916054,6753.248727956582,-240.96292556816266,0.7142857142857143,15,0,False,1.2713730370253922,0
0,7095.0,11799.151192498686,999.0,1.0,21,5,False,1.228746228022081,0
4,13604.554616860329,14826.24819510368,89.40873935380868,0.48484848484848486,10,5,False,1.192045121963518,1
8,5124.178952762559,6805.462022027311,-382.2305077163437,0.6571428571428571,15,2,True,1.2291187957806324,0
10,6154.66148576191,8482.610315458332,-626.445760988697,0.7837837837837838,20,5,True,1.3566104517606363,0
8,5856.237071933369,9337.415608863237,44.0,0.7333333333333333,14,5,False,1.31204139568818,0
4,4116.980704189738,5951.617125347948,10.0,0.8620689655172413,15,6,False,1.133579554387875,0
0,3427.0,5239.270993979977,999.0,1.0,10,4,False,1.2593671259301682,0
4,2938.005135434447,3850.424909105066,-127.89701100514654,0.5357142857142857,9,1,False,1.429754489081394,1
0,6736.0,8788.344332116885,999.0,1.0,14,4,False,1.1660029608897913,0
0,5795.0,9925.519582743264,999.0,1.0,15,0,False,1.1868928232913487,0
0,10188.0,15164.639922297598,999.0,1.0,10,1,False,1.4927452220133555,1
0,4406.0,5139.7846379237435,999.0,1.0,16,5,False,1.3974008708279093,1
7,7998.147017221063,11454.329038194455,5.629113224253257,0.7843137254901961,10,2,False,1.0529275122198778,0
6,15236.21035803433,16051.216798814034,44.0,0.5161290322580645,16,3,False,1.4040172369184294,1
10,5588.392679060078,9072.123397562562,-113.32965468067768,0.7567567567567568,16,5,False,1.1474654366438122,0
2,5568.327254015479,8284.236900253698,23.681017179776383,0.9459459459459459,7,0,False,1.2145772934325119,0
9,4480.738518998248,6067.555891765604,-64.86887727222208,0.6153846153846154,6,1,False,1.2467035362561563,0
4,2358.423785945167,3830.488682041275,77.0,0.7368421052631579,20,4,False,1.236614230021217,0
0,3303.0,5677.406848432606,999.0,1.0,18,0,False,1.1626401423812274,0
0,325.0,794.660402967777,999.0,1.0,16,0,False,1.2315070442801317,0
5,2064.7806924704487,2705.2054218585877,12.0,0.625,14,1,False,1.301767784802272,0
0,5931.0,6943.272330555141,999.0,1.0,17,6,False,1.1720899666090858,1
10,5347.293593443881,6731.270105054592,-41.627837616828245,0.813953488372093,6,2,False,1.2458926696710182,0
4,4341.955022965579,6161.410916341609,61.0,0.7714285714285715,12,3,False,1.382219170032399,0
2,5449.395578025631,11215.259246159452,25.0,0.9230769230769231,11,1,False,1.0448066506074536,0
0,5336.0,7906.868048771338,999.0,1.0,19,1,False,1.281809863136223,0
6,9153.985884716345,11324.558925013145,22.0,0.7037037037037037,16,0,False,1.110406638810225,0
8,8545.917645744415,9943.73638839324,-54.908777781465005,0.52,12,3,False,1.474773926449361,1
4,4362.317317416006,7948.641220048321,136.7265822754325,0.8958333333333334,17,3,False,1.0324314919768423,0
0,1911.0,2269.941394504974,999.0,1.0,16,4,False,1.08952211911079,0
0,3317.0,5740.87389266797,999.0,1.0,8,6,False,1.20720604815112,0
6,2216.667129228629,2216.667129228629,22.0,0.7,17,5,False,1.2931733972784492,1
0,4225.0,5808.134475211317,999.0,1.0,7,4,False,1.1254151070582255,0
2,5351.969705835858,9441.923285205601,77.80408332879904,0.9310344827586207,12,2,False,1.2326480103925672,0
3,4963.790485815296,6029.335773874004,64.89508272074761,0.631578947368421,17,2,False,1.3364629132765837,1
8,9417.700731719473,11939.350835999157,11.0,0.7777777777777778,10,4,False,1.4474836311222063,1
8,5001.47597782563,7863.804638070589,-537.9821488421526,0.5952380952380952,19,6,True,1.081471327480099,0
10,11076.487652628079,11621.499565700004,-523.0119130719256,0.4117647058823529,11,2,True,1.3175735302113778,1
8,11024.845606386783,14289.541919444091,12.0,0.5277777777777778,14,5,True,1.350661261682619,1
3,822.0345847741569,835.4471111183962,3.0,0.5555555555555556,16,0,False,1.2457508260219434,1
10,5079.189575696366,7139.556616816064,1.0368970739311472,0.6595744680851063,9,1,False,1.169082333048559,0
8,2872.8316224260857,3787.169707304164,-192.86867437309058,0.45161290322580644,10,5,False,1.1414144834818545,0
3,507.1457000915069,646.4994356782138,48.304018421334206,0.5,12,4,False,1.3831009160546603,1
4,4248.266729598939,6007.845227810881,-1311.0198601450995,0.6666666666666666,20,0,True,1.0075866621641894,0
8,8092.905740527322,9302.988379631139,-414.53001609517366,0.23809523809523808,17,3,True,1.0207638125914342,0
2,2896.2321889987675,4370.115152984094,0.23218899876755264,0.8846153846153846,7,3,False,1.037734703382937,0
5,5186.194101242147,6501.100600085318,-905.8618738389877,0.3448275862068966,8,5,True,1.1154416306412147,0
2,9675.621664996179,13336.96990238441,64.89508272074761,0.9583333333333334,12,1,False,1.173505244542141,0
1,1401.5733460629074,2231.9019495311127,100.08305905175972,0.8666666666666667,9,1,False,1.2010827078204498,0
0,12037.0,15046.710653837918,999.0,1.0,20,0,False,1.1719405543945478,0
6,7417.288648960486,10612.346509092622,-385.14094178783444,0.75,11,6,True,1.4484227701377228,1
2,4454.460148592873,7822.461568515286,-267.8813428619702,0.9487179487179487,15,2,True,1.1959590459975125,0
4,2284.0427669399423,2328.263036815524,12.872026268890655,0.6,14,6,False,1.0911960139313608,1
8,6622.250154255458,9656.191214803037,-21.754583831751006,0.6458333333333334,9,6,False,1.0144706608667802,0
4,3615.104215267658,6094.164252502903,0.23218899876755264,0.6388888888888888,16,3,False,1.3023221003192453,0
4,1627.646399413883,1724.3283505450856,72.21184522015233,0.35714285714285715,20,6,False,1.3832329975817714,1
4,10438.224281594372,10785.757437492157,66.62772410515086,0.5833333333333334,11,2,False,1.108345349277467,1
0,2291.0,3474.628588926031,999.0,1.0,13,1,False,1.4340239011942209,0
6,6411.813146850738,9356.52348779114,-52.398620558917884,0.76,20,3,False,1.1351677883308722,0
6,3134.1212142749177,5884.289548136476,-185.71330239827108,0.64,9,0,False,1.0885155698662539,0
3,4043.9628076784734,5527.875582344032,125.37207253790066,0.5,19,5,False,1.382584572627801,1
4,2627.0071098956037,3480.0442629800614,-137.1691444598124,0.8387096774193549,21,4,False,1.0826506776408233,0
0,2925.0,5163.80647971543,999.0,1.0,12,5,False,1.4981657141166482,0
0,3042.0,5484.846507803636,999.0,1.0,15,1,False,1.0902227901052446,0
2,2174.6286490381885,3474.192258555809,103.73356631744096,0.875,22,5,False,1.2855097368373025,0
6,7105.886247383472,8830.301704714891,-44.562204306966954,0.8181818181818182,9,6,False,1.2400412672695205,0
4,2545.294727283279,3537.601596873498,-177.29040348607305,0.75,8,2,False,1.1799988807886261,0
0,6034.0,8073.073211083662,999.0,1.0,21,4,False,1.077037839287514,0
3,1570.3398888622376,1796.3848726051235,64.89508272074761,0.5,18,4,False,1.2478673394296615,1
6,5466.976352307963,6849.339102744689,44.0,0.6,19,0,False,1.4682265107575931,1
0,4733.0,6512.491093062818,999.0,1.0,14,6,False,1.4340205137266075,1
0,10778.0,15944.802915832468,999.0,1.0,15,5,False,1.459620751524413,0
2,2390.4485887715023,4414.172296188204,74.0,0.9285714285714286,13,2,False,1.1132474384385387,0
0,6123.0,9457.50577314795,999.0,1.0,21,6,False,1.4702054431730394,0
0,1985.0,2835.8574276408463,999.0,1.0,14,5,False,1.3060658766544266,0
0,4222.0,5532.645593447855,999.0,1.0,7,4,False,1.0586373172639878,0
4,966.9587252957643,1258.121827536581,48.304018421334206,0.5,14,6,False,1.0461793391928071,0
0,6028.0,8423.94807253022,999.0,1.0,16,5,False,1.2526689364137258,0
0,8341.0,13603.420845505303,999.0,1.0,22,5,False,1.264797010798874,0
8,5217.18498215195,5574.821667744355,10.0,0.5,14,1,False,1.1189984361397176,1
6,4943.067552298022,5866.379169377394,22.0,0.71875,15,6,False,1.2477173471465537,1
6,9129.627060894158,9306.428377496844,-14.536750902128098,0.4444444444444444,11,2,False,1.2311818311983331,1
0,5649.0,8920.210595649512,999.0,1.0,17,4,False,1.499850661350017,0
6,7969.674252392562,12550.447156433254,12.0,0.9056603773584906,12,0,False,1.033650515778555,0
7,2309.172654848153,3076.9776686666055,22.0,0.2,7,1,False,1.0976965487038144,0
2,819.3468690200018,819.3468690200018,88.0,0.0,20,0,False,1.1410593431562057,1
0,1773.0,4150.489245947918,999.0,1.0,14,2,False,1.0027013120641837,0
0,5574.0,9672.23120884366,999.0,1.0,10,3,False,1.2322295859483348,0
0,2760.0,5089.445071968346,999.0,1.0,11,6,False,1.0489216505409755,0
6,5634.860526631097,8419.848340214945,12.0,0.8958333333333334,18,2,False,1.3654641760226311,0
6,4493.409506492815,7269.833720708069,10.0,0.7916666666666666,10,1,False,1.1652963966007357,0
0,4039.0,7676.945680003915,999.0,1.0,21,4,False,1.3434328946735232,0
2,6794.62166499618,8854.364660450701,64.89508272074761,0.9259259259259259,14,2,False,1.4764548436405773,1
0,7209.0,11586.424133328786,999.0,1.0,6,0,False,1.3146231961510155,0
0,5593.0,8317.796639682741,999.0,1.0,18,0,False,1.197093054421721,0
0,4349.0,5296.173369688743,999.0,1.0,16,5,False,1.0327884359805066,0
0,2729.0,4146.846128079919,999.0,1.0,19,2,False,1.2980697116849804,0
0,6435.0,10101.584066298465,999.0,1.0,15,0,False,1.3260122255538618,0
2,6759.628649038188,8221.266161335061,103.73356631744096,0.9393939393939394,16,6,False,1.2342967536868132,1
10,6589.970676256815,9050.571837679048,-138.35395363915887,0.7567567567567568,18,2,False,1.0461536345985443,0
2,6425.327254015479,8778.85494840298,23.681017179776383,0.9411764705882353,12,5,False,1.38474481778637,1
7,2600.257301482957,3286.391121483667,-167.4538084953486,0.42105263157894735,6,3,False,1.0265001337001634,0
4,1930.7693724147307,2335.784502436477,54.57952236080494,0.5333333333333333,10,4,False,1.0226620533245496,0
0,2037.0,3444.958729206496,999.0,1.0,13,2,False,1.3483998211651729,0
4,2176.588400807163,2743.6174540711454,0.23218899876755264,0.47058823529411764,9,5,False,1.2116491993268215,0
4,4030.284317396453,6931.459798663359,4.646236835703172,0.5483870967741935,21,3,False,1.2030005186200434,0
6,3452.0675522980223,3751.3964635401726,22.0,0.5263157894736842,11,2,False,1.260441594302735,1
4,8464.317317416006,12573.778874202377,136.7265822754325,0.9107142857142857,22,6,False,1.1604231435926753,0
4,8156.301874251432,8385.607384531304,82.0,0.5263157894736842,20,3,False,1.069301405656527,1
10,5467.605225767664,7304.516997928935,-63.202229153750864,0.5476190476190477,16,2,False,1.441296988772986,1
0,3577.0,4886.781070930238,999.0,1.0,6,2,False,1.346335219877374,0
0,2801.0,4222.817166178183,999.0,1.0,15,0,False,1.4439616049687536,0
4,14280.675468952748,17345.368668345378,-284.4056009694666,0.8620689655172413,17,5,True,1.4811315055635559,1
0,2697.0,4283.879337300398,999.0,1.0,7,2,False,1.4820701806739653,0
0,2340.0,2698.902330036053,999.0,1.0,22,2,False,1.1545098809782373,1
4,3951.051245242874,4377.610113663839,22.719155117406657,0.1935483870967742,17,3,False,1.0588874181289958,0
4,9561.619552578552,10319.59001421817,-52.25132069661731,0.25,14,3,False,1.001461329063453,0
8,5656.547811631719,8198.52434010415,22.0,0.7857142857142857,11,2,False,1.3731101372274985,0
4,9936.76888627969,12231.644926345572,49.54375617780053,0.6060606060606061,14,3,False,1.3678967786452632,1
0,2762.0,4287.0044149234,999.0,1.0,21,1,False,1.0330089291499462,0
0,4831.0,5946.702811123467,999.0,1.0,14,0,False,1.1656604564039539,0
6,8927.717746938157,14305.886839890349,11.0,0.875,21,4,False,1.2366848247950448,0
4,4080.0687476612884,6566.564991637084,-208.33784209108734,0.5294117647058824,8,6,True,1.0693933894806902,0
1,9612.45302933878,9612.45302933878,4500.0,0.5,6,0,False,1.0133511362250087,1
10,6122.236845104484,7718.838881454989,-315.7781639797323,0.7804878048780488,17,1,True,1.2480344943714023,0
4,4527.875705969377,6368.078760323851,-515.1788507280936,0.7894736842105263,18,0,True,1.1947504112956526,0
4,5157.850085058617,6502.648860456222,66.04257097331808,0.918918918918919,19,0,False,1.0908326318276367,0
6,3265.667268350554,5314.428034523011,44.0,0.7727272727272727,16,2,False,1.111134305500372,0
2,7249.276934393203,10223.668722329916,68.63808056074974,0.9655172413793104,11,3,False,1.439183011881383,1
1,1062.1937176689491,1217.9887085371415,229.1937176689492,0.0,6,6,False,1.0460878681089305,0
2,3702.6216649961802,6710.155118630593,51.14642558899378,0.9259259259259259,16,3,False,1.0896027814752811,0
0,2298.0,2935.082143460432,999.0,1.0,10,2,False,1.2573277786089283,0
0,4698.0,7025.13369527558,999.0,1.0,22,5,False,1.4298416641106377,0
8,5696.336515352545,7338.080545616966,-105.13209490078953,0.7647058823529411,9,2,False,1.4684754484675961,1
6,13834.011233260373,14770.887473041803,-35.66185731596034,0.782608695652174,7,2,False,1.3909635559402491,1
4,2021.633311784987,2430.3033243378727,48.304018421334206,0.6666666666666666,11,0,False,1.2041814757176221,1
6,7324.9451005434985,11608.997607151865,10.0,0.8909090909090909,10,6,False,1.216836091618079,0
4,5206.255944557078,7245.395228588615,80.0,0.6285714285714286,14,0,False,1.4162832034409276,1
0,3478.0,4444.91080517507,999.0,1.0,12,2,False,1.4200349942863137,1
1,690.017278878873,806.2089629994387,144.01727887887296,0.0,21,4,False,1.2043676010450026,1
6,10908.047165553815,16432.0951857156,-276.41095595476725,0.9152542372881356,10,0,False,1.145698570237846,0
0,11365.0,17568.051906799734,999.0,1.0,18,3,False,1.1876834682430684,0
4,6298.224376084401,7769.698314796004,-361.014919877311,0.8648648648648649,15,1,True,1.3719068526714493,1
8,3451.547811631719,4890.760339612588,-287.2274619949218,0.6538461538461539,9,0,True,1.1819815971190815,0
6,7551.985884716344,9602.826069733574,-79.8346351799418,0.6521739130434783,6,6,False,1.40416214081965,1
6,1573.544464449829,2606.2653390548176,2.0,0.7391304347826086,16,3,False,1.0852704364353742,0
8,4297.535536967807,6961.008087309767,-383.5717573824403,0.3611111111111111,14,5,True,1.067929351871334,0
5,2576.667268350554,3976.5841578254417,44.0,0.7368421052631579,19,6,False,1.3307544505297133,0
6,2979.784407257547,5401.920676858385,10.0,0.7142857142857143,22,6,False,1.1059172805790602,0
8,7323.547473760644,10440.019047638949,12.0,0.625,17,4,False,1.02059677279392,0
6,1767.02886534502,2895.8234237679426,-378.4172277167753,0.5333333333333333,18,2,True,1.3892685492466148,0
0,2969.0,3538.0494124070196,999.0,1.0,10,0,False,1.079424172495981,0
8,7857.5586663504855,9555.269803476716,11.0,0.7948717948717948,19,1,False,1.04427358653602,0
0,8043.0,12624.080876889278,999.0,1.0,15,0,False,1.3816650762558753,0
0,7257.0,9622.750089978848,999.0,1.0,14,6,False,1.1685902688111007,0
4,4999.033027779507,6908.25845860504,4.646236835703172,0.71875,7,2,False,1.0300757432120065,0
10,7695.970676256815,10264.029201281719,11.0,0.8,22,0,False,1.2584004240991744,0
2,10316.621664996179,15399.796137048565,64.89508272074761,0.9722222222222222,20,2,False,1.2982993714941993,0
5,4859.151204324894,7976.161760491896,39.91523358996693,0.56,14,6,False,1.326821024022581,0
10,10240.187785423794,15636.855335298564,-44.081835785445264,0.7142857142857143,11,2,False,1.4403550910128287,0
0,5391.0,10757.230414596073,999.0,1.0,20,4,False,1.441183955258969,0
